time,temperature(C),humidity,note
2023/01/06 18:57:05,"24,69","83,4",""
2023/01/06 19:07:05,"24,75","83,4",""
2023/01/06 19:17:05,"24,81","83,8",""
2023/01/06 19:27:05,"24,94","83,8",""
2023/01/06 19:37:05,"25,00","83,8",""
2023/01/06 19:47:05,"25,06","83,8",""
2023/01/06 19:57:05,"25,13","83,7",""
2023/01/06 20:07:05,"25,19","83,8",""
2023/01/06 20:17:05,"25,25","83,8",""
2023/01/06 20:27:05,"21,88","54,4",""
2023/01/06 20:37:05,"17,44","61,5",""
2023/01/06 20:47:05,"15,50","66,7",""
2023/01/06 20:57:05,"14,88","66,9",""
2023/01/06 21:07:05,"15,88","75,2",""
2023/01/06 21:17:05,"19,13","78,2",""
2023/01/06 21:27:05,"21,06","78,3",""
2023/01/06 21:37:05,"22,19","78,3",""
2023/01/06 21:47:05,"22,88","78,7",""
2023/01/06 21:57:05,"23,31","78,9",""
2023/01/06 22:07:05,"23,63","79,1",""
2023/01/06 22:17:05,"23,88","79,3",""
2023/01/06 22:27:05,"24,06","79,9",""
2023/01/06 22:37:05,"24,25","79,9",""
2023/01/06 22:47:05,"24,44","79,9",""
2023/01/06 22:57:05,"24,56","80,1",""
2023/01/06 23:07:05,"24,69","80,2",""
2023/01/06 23:17:05,"24,88","80,7",""
2023/01/06 23:27:05,"24,94","80,8",""
2023/01/06 23:37:05,"25,06","80,8",""
2023/01/06 23:47:05,"25,19","80,8",""
2023/01/06 23:57:05,"25,31","80,8",""
2023/01/07 00:07:05,"25,38","80,9",""
2023/01/07 00:17:05,"25,50","80,8",""
2023/01/07 00:27:05,"25,56","80,9",""
2023/01/07 00:37:05,"25,69","80,8",""
2023/01/07 00:47:05,"25,75","81,1",""
2023/01/07 00:57:05,"25,81","81,0",""
2023/01/07 01:07:05,"25,88","81,1",""
2023/01/07 01:17:05,"26,00","81,1",""
2023/01/07 01:27:05,"26,06","80,9",""
2023/01/07 01:37:05,"26,13","81,1",""
2023/01/07 01:47:05,"26,19","81,1",""
2023/01/07 01:57:05,"26,25","81,1",""
2023/01/07 02:07:05,"26,31","81,1",""
2023/01/07 02:17:05,"26,38","80,9",""
2023/01/07 02:27:05,"26,38","81,0",""
2023/01/07 02:37:05,"26,50","80,9",""
2023/01/07 02:47:05,"26,50","81,2",""
2023/01/07 02:57:05,"26,56","81,1",""
2023/01/07 03:07:05,"26,63","81,2",""
2023/01/07 03:17:05,"26,69","81,1",""
2023/01/07 03:27:05,"26,75","81,0",""
2023/01/07 03:37:05,"26,75","81,0",""
2023/01/07 03:47:05,"26,81","80,9",""
2023/01/07 03:57:05,"26,88","80,9",""
2023/01/07 04:07:05,"26,94","81,0",""
2023/01/07 04:17:05,"27,00","81,0",""
2023/01/07 04:27:05,"27,00","80,9",""
2023/01/07 04:37:05,"27,06","80,9",""
2023/01/07 04:47:05,"27,13","80,9",""
2023/01/07 04:57:05,"27,13","80,6",""
2023/01/07 05:07:05,"27,19","80,8",""
2023/01/07 05:17:05,"27,25","80,8",""
2023/01/07 05:27:05,"27,31","80,8",""
2023/01/07 05:37:05,"27,31","80,6",""
2023/01/07 05:47:05,"27,38","80,9",""
2023/01/07 05:57:05,"27,38","80,9",""
2023/01/07 06:07:05,"27,44","81,1",""
2023/01/07 06:17:05,"27,50","80,9",""
2023/01/07 06:27:05,"27,50","80,9",""
2023/01/07 06:37:05,"27,56","80,7",""
2023/01/07 06:47:05,"27,63","80,8",""
2023/01/07 06:57:05,"27,63","80,6",""
2023/01/07 07:07:05,"27,69","80,6",""
2023/01/07 07:17:05,"27,69","80,6",""
2023/01/07 07:27:05,"27,75","80,7",""
2023/01/07 07:37:05,"27,75","80,6",""
2023/01/07 07:47:05,"27,81","80,6",""
2023/01/07 07:57:05,"27,88","80,4",""
2023/01/07 08:07:05,"27,88","80,4",""
2023/01/07 08:17:05,"27,94","80,4",""
2023/01/07 08:27:05,"27,94","80,4",""
2023/01/07 08:37:05,"28,00","80,1",""
2023/01/07 08:47:05,"28,00","80,3",""
2023/01/07 08:57:05,"28,06","80,3",""
2023/01/07 09:07:05,"28,13","80,2",""
2023/01/07 09:17:05,"28,13","80,1",""
2023/01/07 09:27:05,"28,19","80,1",""
2023/01/07 09:37:05,"28,19","80,1",""
2023/01/07 09:47:05,"28,25","80,3",""
2023/01/07 09:57:05,"28,25","80,3",""
2023/01/07 10:07:05,"28,31","80,4",""
2023/01/07 10:17:05,"28,31","80,3",""
2023/01/07 10:27:05,"28,38","80,3",""
2023/01/07 10:37:05,"28,38","80,3",""
2023/01/07 10:47:05,"26,69","41,9",""
2023/01/07 10:57:05,"19,44","48,1",""
2023/01/07 11:07:05,"16,56","51,6",""
2023/01/07 11:17:05,"14,75","56,9",""
2023/01/07 11:27:05,"14,63","57,5",""
2023/01/07 11:37:05,"15,25","60,7",""
2023/01/07 11:47:05,"18,06","60,8",""
